Dep_Lemma	Head_Lemma	Count
منوهاً	اِستَهَلّ	1
منى	اليحياوي	1
منى	ياسين	1
مني	مني	1
مني	هَزء	1
منيت	قَول	1
منيرة	العلولا	1
مهاشي	اِحتَفَظ	1
مهامها	تَنفِيذ	1
مهامها	مهامها	1
مهامهم	مهامهم	1
مهامهم	وَاصَل	1
مهامهما	تَخَلَّى	1
مهامهما	مهامهما	1
مهدي	صالح	2
مهر	حَقّ	1
مهم	اختراق	2
مهمتنا	تَمَثَّل	1
مهمتنا	مهمتنا	1
مهنتي	أمارس	1
مهنتي	مهنتي	2
مهنتي	مُمَارَسَة	1
مهندسة	اِنضِبَاطِيّ	1
مهندمة	اِنضِبَاطِيّ	1
مهني	سَيِّد	1
مو	زِيَارَة	1
مو	هِيُون	1
مواثيقنا	لَا	1
مواثيقنا	مواثيقنا	1
موادا	تَعَاطِي	1
مواسم	رَاوَح	1
مواضيع	تَضَمَّن	1
مواضيع	ثَلَاثَة	1
مواقعها	قَصَر	1
مواقعها	مواقعها	1
مواقف	خَانَة	1
مواقف	عَبَّر	1
مواقفنا	تَبَنَّى	1
مواقفنا	مواقفنا	1
مواقفهما	إِخفَاء	1
مواقفهما	اِختَلَف	1
مواقفهما	مواقفهما	2
موبيرو	سَجَّل	1
موبينيل	فودافون	1
موتمر	اِختِتَام	1
موثقة	كَان	1
موثقة	مَعلُومَة	1
موريانتيس	مُهَاجِم	1
موزدوك	رِئَاسَة	1
موسستين	تَحوِيل	1
موسع	أَطلَق	1
موسع	مَقتَل	1
موسعا	اِجتِمَاع	2
موسعة	تَشكِيلَة	1
موسعة	مُنَاقَشَة	1
موسى	أَكَّد	1
موسى	أَمِين	4
موسى	أَوضَح	1
موسى	الزميل	1
موسى	السفياني	1
موسى	عرفات	2
موسى	عمرو	1
موسى	وَزِير	1
موسيسي	موبيرو	1
موشيه	يعلون	1
موضوعات	وَاجَه	1
موطن	عَاد	1
موغاي	رَئِيس	1
موفق	زيدان	1
موقفنا	موقفنا	2
موقفنا	نَظَر	1
موقفنا	وأبلغنا	1
مولانا	كُلّ	1
مولانا	مولانا	1
مولجين	بَدَا	1
مولوزي	مُوزَمبِيق	1
مولير	أَطلَق	2
مولير	حَضَر	1
مولير	وَضَع	1
مونتوليو	إِسبَانِيَّة	1
مونتينغيرو	إِنَّ	1
مونديال	تَصفِيَة	5
مونديال	نِهَائِيّ	1
مونرو	اِلتَقَى	1
مونس	أَلقَى	1
مونس	الاب	1
مونس	نَاقَش	1
موي	رَئِيس	1
ميؤوس	قَال	1
ميادة	عباسي	2
ميثم	العاملي	1
ميثم	قَدَّر	1
ميجاهيرتز	1800	1
ميجاوات	375	1
ميجاوات	650	1
ميجاوات	99	1
ميدوسلاف	سومول	1
ميديسين	مَجَلَّة	1
ميرور	صَحِيفَة	1
ميروسلاف	فِيكُوفِيتش	1
ميريتس	كُلّ	1
ميستورا	مُمَثِّل	1
ميسكينا	رُوسِيَّة	1
ميسوري	كَان	1
ميشوييف	خَبِير	1
ميشيغان	مونرو	1
ميغ	شَرِكَة	2
ميغ	طَائِرَة	2
ميقاتي	وَزِير	1
ميلو	دِيُوكَانُوفِيتش	1
ميلوسيفيتش	رِئَاسَة	1
ميليشيات	عناصر	1
مينجوزى	تولى	1
ميودر	فوكوفيتش	1
مييون	سَيِّد	1
مَأخُوذ	قَال	1
مَأدُبَة	أَقَام	1
مَأدُبَة	قَال	1
مَأزُومَة	جَوّ	1
مَأزِق	اِحتَاج	1
مَأزِق	تَعَرَّض	1
مَأزِق	خُرُوج	1
مَأزِق	عَيَّش	1
مَأزِق	وَاجَه	3
مَأسَاة	الناجين	1
مَأسَاة	ضَحِيَّة	1
مَأسَوِيّ	ظَرف	1
مَأكَل	إِنفَاق	1
مَأكُول	تَفَاقَم	1
مَأكُول	مَا	1
مَأمُور	قَال	1
مَأمُون	هُضَيبِيّ	1
مَأهُول	مِنطَقَة	1
مَأوَى	اِستِخدَام	2
مَا	12	1
مَا	17	1
مَا	1،5	1
مَا	208140	1
مَا	21.6	1
مَا	238.1	1
مَا	250	1
مَا	320	1
مَا	405.7	1
مَا	52	1
مَا	6	1
مَا	70	1
مَا	716.2	1
مَا	81.1	1
مَا	آلِيَّة	1
مَا	آوَى	1
مَا	أقصى	1
مَا	أَبدَى	1
مَا	أَتَى	1
مَا	أَثبَت	2
مَا	أَثَار	1
مَا	أَثَر	2
مَا	أَحدَث	1
مَا	أَحَال	2
مَا	أَخطَر	1
مَا	أَدرَك	2
مَا	أَدَّى	6
مَا	أَرض	1
مَا	أَرَاد	2
مَا	أَسوَأ	1
مَا	أَسِف	1
مَا	أَشَار	1
مَا	أَصبَح	1
مَا	أَضَاف	3
مَا	أَطلَع	1
مَا	أَعطَى	1
مَا	أَعلَن	2
مَا	أَعمَل	1
مَا	أَغرَى	1
مَا	أَفَاد	1
مَا	أَقدَم	1
مَا	أَقفَل	1
مَا	أَقَال	1
مَا	أَقَلّ	3
مَا	أَكثَر	4
مَا	أَكَّد	2
مَا	أَلف	1
مَا	أَمكَن	1
مَا	أَمن	1
مَا	أَمَل	1
مَا	أَمَّا	1
مَا	أَمَّن	1
مَا	أَنتَج	1
مَا	أَنجَز	1
مَا	أَنَّ	1
مَا	أَوضَح	1
مَا	أَوقَع	2
مَا	أَيَّد	1
مَا	أُسطُول	1
مَا	إِجرَاء	1
مَا	إِجمَالِيّ	1
مَا	إِجَابَة	1
مَا	إِحَاطَة	1
مَا	إِحَالَة	1
مَا	إِدرَاك	1
مَا	إِذَا	9
مَا	إِعفَاء	1
مَا	إِغلَاق	1
مَا	إِلغَاء	1
مَا	إِلَّا	1
مَا	إِنتَاج	1
مَا	إِنَّ	2
مَا	اضطرنا	1
مَا	اطلاق	1
مَا	الاولى	2
مَا	التزامنا	1
مَا	التكهن	1
مَا	الوطنيات	1
مَا	امامنا	1
مَا	اود	1
مَا	اَلَّذِي	2
مَا	اِتَّخَذ	1
مَا	اِتَّضَح	2
مَا	اِتَّفَق	1
مَا	اِتِّفَاقِيَّة	1
مَا	اِحتَوَى	1
مَا	اِحتِلَال	1
مَا	اِختَصَر	1
مَا	اِختَلَف	1
مَا	اِختِصَاص	1
مَا	اِرتَدَى	1
مَا	اِرتَفَع	1
مَا	اِرتَقَى	1
مَا	اِرتِدَاء	2
مَا	اِرتِفَاع	2
مَا	اِستَحَقّ	2
مَا	اِستَدعَى	1
مَا	اِستَطَاع	3
مَا	اِستَغرَب	1
مَا	اِستَهدَف	1
مَا	اِستَهلَك	2
مَا	اِستَورَد	1
مَا	اِستَولَى	1
مَا	اِستِثمَار	1
مَا	اِستِثنَاء	1
مَا	اِستِخدَام	1
مَا	اِستِردَاد	1
مَا	اِستِغلَال	1
مَا	اِستِفَادَة	1
مَا	اِستِمرَار	1
مَا	اِستِنتَاج	1
مَا	اِشتَبَك	1
مَا	اِشتَرَى	1
مَا	اِصطَدَم	1
مَا	اِضطَرّ	2
مَا	اِطِّلَاع	1
مَا	اِعتَبَر	1
مَا	اِعتَرَف	5
مَا	اِعتِمَاد	1
مَا	اِفتِعَال	1
مَا	اِقتَنَع	1
مَا	اِمتِدَاد	1
مَا	اِنتَقَد	2
مَا	اِنتَقَل	1
مَا	اِنتَهَى	1
مَا	اِنتِظَار	2
مَا	اِنتِمَاء	1
مَا	اِنتِهَاء	1
مَا	اِنخِفَاض	1
مَا	اِنفِجَار	1
مَا	بَارِيس	2
مَا	بَدَأ	3
مَا	بَذَل	3
مَا	بَرِح	1
مَا	بَعثَة	1
مَا	بَعدَ	7
مَا	بَعض	1
مَا	بَعِيد	1
مَا	بَلَد	1
مَا	بَلَغ	5
مَا	بَنك	1
مَا	بَيع	4
مَا	بَينَ	3
مَا	بُعد	1
مَا	بِ	1
مَا	بِيئَة	1
مَا	تعداد	1
مَا	تكنولوجيا	1
مَا	تَأثِير	1
مَا	تَأَلَّم	1
مَا	تَبَادُل	1
مَا	تَجَمَّع	1
مَا	تَحدِيد	1
مَا	تَحرِير	1
مَا	تَحقِيق	2
مَا	تَحلِيل	1
مَا	تَحَدِّي	1
مَا	تَحَمَّل	1
مَا	تَحَوَّل	1
مَا	تَخَاصَم	2
مَا	تَدرِيب	1
مَا	تَدَاعِي	1
مَا	تَدَخَّل	1
مَا	تَرجَم	1
مَا	تَرخِيص	1
مَا	تَرك	1
مَا	تَركِيبَة	1
مَا	تَرَاوَح	6
مَا	تَرَدَّد	1
مَا	تَرَك	1
مَا	تَزوِيد	1
مَا	تَسجِيل	1
مَا	تَسَبَّب	1
مَا	تَشجِيع	2
مَا	تَشَاوَر	1
مَا	تَصرِيح	1
مَا	تَصَاعَد	1
مَا	تَطبِيق	1
مَا	تَطَابَق	1
مَا	تَعرِيف	1
مَا	تَعلِيق	1
مَا	تَعوِيم	1
مَا	تَعَافَى	1
مَا	تَعَاوُن	1
مَا	تَعَدَّى	1
مَا	تَعَلَّق	2
مَا	تَغيِير	1
مَا	تَقدِيم	1
مَا	تَقَدَّم	1
مَا	تَقَرَّر	1
مَا	تَقَطَّع	1
مَا	تَكَرَّر	1
مَا	تَكَهُّن	1
مَا	تَلَقَّى	1
مَا	تَمدِيد	3
مَا	تَمَتَّع	1
مَا	تَمَكَّن	3
مَا	تَمَيَّز	1
مَا	تَمّ	4
مَا	تَنشِيط	1
مَا	تَنفِيذ	1
مَا	تَنَاسَب	1
مَا	تَنَاوَل	2
مَا	تَوعِيَة	1
مَا	تَوَاكَب	1
مَا	تَوَجُّه	1
مَا	تَوَصُّل	1
مَا	تَوَفَّر	1
مَا	تَوَقَّع	1
مَا	تُهمَة	1
مَا	ثَمَن	1
مَا	جَاء	2
مَا	جَانِب	1
مَا	جَدوَى	1
مَا	جَرَى	2
مَا	جَعَل	6
مَا	جَمع	1
مَا	جَهد	1
مَا	جَولَان	1
مَا	جَولَة	1
مَا	حَالَة	3
مَا	حَدَا	1
مَا	حَدَث	3
مَا	حَدِيث	2
مَا	حَدّ	4
مَا	حَدَّد	2
مَا	حَرَكَة	1
مَا	حَسَم	1
مَا	حَصَل	8
مَا	حَظِي	2
مَا	حَقِيقَة	2
مَا	حَقَّق	1
مَا	حَلّ	2
مَا	حَيّ	3
مَا	حُدُوث	1
مَا	حُصُول	1
مَا	حِسَاب	1
مَا	خَالِي	1
مَا	خَدَم	4
مَا	خَرَج	1
مَا	خَسِر	1
مَا	خَطَف	1
مَا	خَطّ	2
مَا	خَطَّط	1
مَا	خَيَّم	1
مَا	دأبنا	1
مَا	دَام	2
مَا	دَخَل	2
مَا	دَرَّاجَة	1
مَا	دَعم	2
مَا	دَعَا	2
مَا	دَفَع	4
مَا	دَلِيل	1
مَا	دَلّ	1
مَا	دُخُول	1
مَا	ذَهَب	1
مَا	رَأي	2
مَا	رَأَى	2
مَا	رَجَع	1
مَا	رَدّ	3
مَا	رَفع	2
مَا	رَفَض	1
مَا	رَفَع	1
مَا	زَاد	3
مَا	زَال	29
مَا	زِرَاعَة	1
مَا	زِيَادَة	3
مَا	ستكلّفنا	1
مَا	سيمنز	1
مَا	سَأَل	1
مَا	سَار	1
مَا	سَارِي	1
مَا	سَاهَم	2
مَا	سَبَب	1
مَا	سَبَق	1
مَا	سَعِد	1
مَا	سَمَح	1
مَا	سَيَّارَة	1
مَا	سَيَّر	1
مَا	سُرعَانَ	4
مَا	سُمعَة	1
مَا	سِتَّة	1
مَا	سِيّ	2
مَا	شبيه	1
مَا	شَارَك	1
مَا	شَرِكَة	1
مَا	شَفَّافِيَّة	1
مَا	شَكَر	1
مَا	شَكّ	1
مَا	شَكَّل	1
مَا	شَمِل	1
مَا	شَهِد	4
مَا	شَيء	2
مَا	شِرَاء	1
مَا	صَحّ	1
مَا	صَدَر	3
مَا	صَدَّر	2
مَا	صَعُب	1
مَا	صَفقَة	1
مَا	صَلَاحِيَّة	1
مَا	صَمت	1
مَا	صُورَة	1
مَا	صِحَّة	1
مَا	صِفَة	1
مَا	صِيَاغَة	1
مَا	ضَاحِيَة	1
مَا	ضَاق	1
مَا	ضَربَة	1
مَا	ضَرَر	1
مَا	ضَعِيف	1
مَا	ضَمِن	2
مَا	ضَمّ	1
مَا	ضَوء	1
مَا	طَالَب	2
مَا	طَالِب	1
مَا	طَبِيعَة	2
مَا	طَرَح	2
مَا	طَرَف	1
مَا	طَلَب	2
مَا	ظَرف	1
مَا	ظَلّ	1
مَا	ظِلّ	2
مَا	عاينت	1
مَا	عبيد	1
مَا	عراق	1
مَا	عَاد	3
مَا	عَادَة	2
مَا	عَارَض	2
مَا	عَالَج	1
مَا	عَالَم	1
مَا	عَانَى	1
مَا	عَبَّر	1
مَا	عَدّ	1
مَا	عَرَض	1
مَا	عَزَّز	2
مَا	عَقد	1
مَا	عَكس	1
مَا	عَكَس	1
مَا	عَلَاقَة	2
مَا	عَلِم	2
مَا	عَنَى	20
مَا	عَهد	1
مَا	عَوَّض	1
مَا	عَيَّن	1
مَا	عُدوَان	1
مَا	عِرَاق	2
مَا	عِشق	1
مَا	عِندَ	2
مَا	غَالِب	2
مَا	غَرب	1
مَا	غَرِق	1
مَا	غَير	2
مَا	فَ	1
مَا	فَاق	2
مَا	فَترَة	5
مَا	فَتَح	3
مَا	فَرّ	1
مَا	فَشِل	1
مَا	فَضل	1
مَا	فَعَل	2
مَا	فَعَّال	1
مَا	فَقَد	1
مَا	فِرَاق	1
مَا	فِي	2
مَا	قَائِم	1
مَا	قَال	2
مَا	قَام	2
مَا	قَتَل	2
مَا	قَدَّر	2
مَا	قَرض	1
مَا	قَرَأ	1
مَا	قَرَار	1
مَا	قَضَى	1
مَا	قَضِيَّة	1
مَا	قَول	1
مَا	قُدس	1
مَا	قُطن	1
مَا	قُوَّة	1
مَا	قِيمَة	2
مَا	قِيَام	1
مَا	كَائِن	1
مَا	كَاد	1
مَا	كَان	22
مَا	كَثِير	2
مَا	كَشَف	1
مَا	كَلِمَة	1
مَا	كَوَّن	1
مَا	كُلّ	12
مَا	لخطأ	1
مَا	لشرعنة	1
مَا	لنرى	1
مَا	لَا	2
مَا	لَافِت	1
مَا	لَبِث	3
مَا	لَفَت	1
مَا	لَيس	4
مَا	لِقَاء	2
مَا	محصور	1
مَا	مفترض	1
مَا	مَا	6
مَا	مَبدَأ	1
مَا	مَبلَغ	1
مَا	مَثُل	1
مَا	مَثِيل	1
مَا	مَجمُوع	1
مَا	مَدِينَة	1
مَا	مَرجِعِيَّة	1
مَا	مَرحَلَة	2
مَا	مَزِيَّة	1
مَا	مَسؤُول	2
مَا	مَسؤُولِيَّة	1
مَا	مَسدُود	1
مَا	مَشعَر	1
مَا	مَفرُوض	2
مَا	مَفعُول	1
مَا	مَقتَل	1
مَا	مَكتَبَة	1
مَا	مَكَان	2
مَا	مَكَّن	1
مَا	مَلَك	1
مَا	مَهَمَّة	2
مَا	مَوجُود	1
مَا	مَوضُوع	2
مَا	مَوعِد	1
مَا	مَوقِف	1
مَا	مُبَادَرَة	1
مَا	مُتَابَعَة	1
مَا	مُتَاح	2
مَا	مُتَوَاصِل	1
مَا	مُتَّفَق	1
مَا	مُجَرَّد	1
مَا	مُختَلِف	1
مَا	مُدرِك	1
مَا	مُستَشفَى	1
مَا	مُستَعِدّ	1
مَا	مُستَوطَنَة	1
مَا	مُضِيف	1
مَا	مُطَالَب	1
مَا	مُعَوِّق	1
مَا	مُقتَنِع	1
مَا	مُقَارَنَة	1
مَا	مُقَرَّر	2
مَا	مُلتَزِم	1
مَا	مُمتَاز	1
مَا	مُمكِن	1
مَا	مُمَارَسَة	1
مَا	مُنتَظَر	1
مَا	مُنَظَّمَة	1
مَا	مُهتَمّ	1
مَا	مُوَاجَهَة	1
مَا	مُوَاصَفَة	1
مَا	مِثَال	1
مَا	مِصر	1
مَا	مِقدَار	1
مَا	ندري	1
مَا	نسأل	1
مَا	نستكمل	1
مَا	نعرف	1
مَا	نَادِر	1
مَا	نَتِيجَة	1
مَا	نَشر	1
مَا	نَشَر	1
مَا	نَشِب	1
مَا	نَظَر	2
مَا	نَفَى	1
مَا	نَقل	2
مَا	نَوَى	1
مَا	نُزُول	1
مَا	نِظَام	1
مَا	نِيقُوسِيَا	2
مَا	هَاجَم	1
مَا	هَادِئ	1
مَا	هَدَف	1
مَا	هُبُوط	1
مَا	هُجُوم	1
مَا	هُدنَة	1
مَا	هُنَاكَ	1
مَا	هُوَ	3
مَا	هُوِيَّة	1
مَا	واصلنا	1
مَا	وذلك	1
مَا	ويرى	1
مَا	وَ	8
مَا	وَاجَه	1
مَا	وَازَى	1
مَا	وَاضِح	1
مَا	وَجَب	1
مَا	وَجَد	4
مَا	وَزَّع	1
مَا	وَصَل	3
مَا	وَضَّح	1
مَا	وَفَّر	4
مَا	وَقت	1
مَا	وَقع	1
مَا	وَقَف	1
مَا	وِلَايَة	2
مَا	يحفزنا	1
مَا	يَوم	1
مَاء	أَرض	1
مَاء	إِجرَاء	1
مَاء	اِجتِيَاز	1
مَاء	اِرتِبَاط	1
مَاء	اِنتَشَل	1
مَاء	بَعُد	1
مَاء	تَزَوُّد	1
مَاء	تَسَرُّب	1
مَاء	تَقَاسُم	1
مَاء	تَقَطَّع	1
مَاء	تَنقِيَة	2
مَاء	حَامِلَة	1
مَاء	حِرَاسَة	1
مَاء	حِفَاظ	1
مَاء	خَزَّان	1
مَاء	زُجَاجَة	1
مَاء	زِرَاعَة	1
مَاء	سَخَّان	1
مَاء	سَطح	1
مَاء	صهاريج	1
مَاء	صَرف	1
مَاء	صِنَاعَة	1
مَاء	ضَخّ	1
مَاء	عادة	1
مَاء	غَمَر	3
مَاء	غِلَاف	1
مَاء	قَعر	1
مَاء	كَهرَبَاء	2
مَاء	مَحَطَّة	6
مَاء	مَركَبَة	1
مَاء	مَوقِع	1
مَاء	مُعَالَجَة	1
مَاء	مُنتِج	1
مَاء	نُقطَة	1
مَاء	هُوَ	1
مَاء	ومشربة	1
مَاء	وَاقِع	1
مَاء	وَزِير	1
مَاء	وُصُول	3
مَائِدَة	أَشهَر	1
مَائِدَة	أَقَام	1
مَائِدَة	اِختَفَى	2
مَائِدَة	اِسم	1
مَائِدَة	اِنحِسَار	1
مَائِدَة	بَدَأ	1
مَائِدَة	تَنظِيم	1
مَائِدَة	تَنَوَّع	1
مَائِدَة	جَمَع	1
مَائِدَة	ظَاهِرَة	1
مَائِدَة	ظَهَر	1
مَائِدَة	عَاد	1
مَائِدَة	قَدِيم	1
مَائِدَة	كُلفَة	1
مَائِدَة	نَجم	1
مَائِدَة	وُجُود	1
مَائِل	اِنفَتَح	1
مَائِيّ	مَحَطَّة	1
مَائِيّ	مَورِد	12
مَات	أَضعَف	1
مَاتفِيف	كُولُونِيل	2
مَاثِل	تَمَكَّن	1
مَاثِل	قَائِم	1
مَاثِل	مُشكِلَة	1
مَاختشَايِيف	رَئِيس	1
مَاختشَايِيف	سَلَّم	1
مَادلِين	أُولبرَايت	1
مَادَّة	16	1
مَادَّة	1،3	2
مَادَّة	85	1
مَادَّة	أَسمَنت	1
مَادَّة	إِحدَى	1
مَادَّة	إِضَافَة	1
مَادَّة	إِفرَاج	2
مَادَّة	إِنتَاج	1
مَادَّة	اَلَّذِي	1
مَادَّة	اِحتَوَى	3
مَادَّة	اِستِفَادَة	1
مَادَّة	اِستِهلَاك	1
مَادَّة	اِستِيرَاد	1
مَادَّة	اِقتِنَاء	1
مَادَّة	بَند	1
مَادَّة	تَخزِين	1
مَادَّة	تَسجِيل	1
مَادَّة	تَصدِير	1
مَادَّة	تَعَامَل	1
مَادَّة	تَهرِيب	1
مَادَّة	تَوفِير	1
مَادَّة	تَوَقُّف	1
مَادَّة	تِجَارَة	1
مَادَّة	حُصُول	1
مَادَّة	خَرَق	1
مَادَّة	سَمَاد	1
مَادَّة	سِعر	7
مَادَّة	شَحنَة	1
مَادَّة	شَرِكَة	1
مَادَّة	شَكَّل	1
مَادَّة	شِرَاء	1
مَادَّة	صَادِر	2
مَادَّة	عَقد	1
مَادَّة	غَالِبِيَّة	2
مَادَّة	غُرفَة	1
مَادَّة	غِذَاء	1
مَادَّة	فَرد	2
مَادَّة	قَصَّر	1
مَادَّة	كَان	1
مَادَّة	كَمِّيَّة	1
مَادَّة	كَهرَبَاء	1
مَادَّة	كُلّ	1
مَادَّة	مَاكِينَة	1
مَادَّة	مَخزَن	1
مَادَّة	مَزِيج	1
مَادَّة	مَعرِض	1
مَادَّة	مُثَلَّج	1
مَادَّة	مُخَالِف	1
مَادَّة	مُعظَم	1
مَادَّة	مُنَاقَشَة	1
مَادَّة	مُنَشِّط	1
مَادَّة	نَقص	1
مَادَّة	هُوَ	1
مَادَّة	وَ	1
مَادِّيّ	بَشَرِيّ	3
مَادِّيّ	تَسهِيل	1
مَادِّيّ	خَسَارَة	1
مَادِّيّ	صَعب	1
مَادِّيّ	صَعِيد	1
مَادِّيّ	عَجِز	1
مَادِّيّ	عَوَز	1
مَادِّيّ	غَرَامَة	1
مَادِّيّ	قَرِينَة	1
مَادِّيّ	مَكسَب	2
مَادِّيّ	مُشكِلَة	1
مَادِّيّ	وَضع	1
مَاذَا	اِجتَاح	1
مَاذَا	اِختَار	1
مَاذَا	اِرتَدَى	2
مَاذَا	تَزَامَن	1
مَاذَا	حَدَث	1
مَاذَا	حَصَل	1
مَاذَا	فَعَل	1
مَاذَا	كَان	1
مَاذَا	لَو	1
مَاذَا	وسنرى	1
مَاذَا	وَ	1
مَاذَا	وَضع	1
مَاذَا	وَعَد	1
مَار	دَير	1
مَار	شرفة	1
مَار	عَودَة	1
مَارتِن	إِسبَانِيّ	1
مَارتِينَا	هِينغِيس	1
